"location_name","location_id","parent_id","level","path_to_top_parent","region_name","district_name","DLG_name","subcounty_name"
"Kaduku Health Centre II","SHFHUpPFCBG","uBD4inblovY",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,uBD4inblovY,SHFHUpPFCBG","Bunyoro","Kiryandongo District","Kiryandongo DLG","Masindiport Subcounty"
"Restoration Gateway Hospital","x4dtyTyfoU0","vugdNe0yQNM",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,vugdNe0yQNM,x4dtyTyfoU0","Bunyoro","Kiryandongo District","Kiryandongo DLG","Karuma Town Council"
"Karuma Health Centre II","gsPk5OMnK2f","vugdNe0yQNM",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,vugdNe0yQNM,gsPk5OMnK2f","Bunyoro","Kiryandongo District","Kiryandongo DLG","Karuma Town Council"
"Sino Hydro(Trt) Clinic","qxI4Lb42wKl","vugdNe0yQNM",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,vugdNe0yQNM,qxI4Lb42wKl","Bunyoro","Kiryandongo District","Kiryandongo DLG","Karuma Town Council"
"Family Health Care (Karuma) Clinic","jf2hnREDE96","vugdNe0yQNM",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,vugdNe0yQNM,jf2hnREDE96","Bunyoro","Kiryandongo District","Kiryandongo DLG","Karuma Town Council"
"Karuma Sino Hydro Clinic","pmkBt77s8mj","vugdNe0yQNM",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,vugdNe0yQNM,pmkBt77s8mj","Bunyoro","Kiryandongo District","Kiryandongo DLG","Karuma Town Council"
"Karuma Medical Centre","IqVNSXaDBig","vugdNe0yQNM",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,vugdNe0yQNM,IqVNSXaDBig","Bunyoro","Kiryandongo District","Kiryandongo DLG","Karuma Town Council"
"Katulikire Health Centre III","auWHq0LQsFf","UOI35qXSafW",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,UOI35qXSafW,auWHq0LQsFf","Bunyoro","Kiryandongo District","Kiryandongo DLG","Kichwabugingo Subcounty"
"St. Jude Thaddeos Karungu Health Centre III","QHsCNVmRURq","UOI35qXSafW",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,UOI35qXSafW,QHsCNVmRURq","Bunyoro","Kiryandongo District","Kiryandongo DLG","Kichwabugingo Subcounty"
"Diima Health Centre III","xO0dHAa2wFK","OArxdHtd4Ln",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,OArxdHtd4Ln,xO0dHAa2wFK","Bunyoro","Kiryandongo District","Kiryandongo DLG","Diima Subcounty"
"Yabweng Health Centre II","ps6uw6lyGiy","P76FhzB2sRd",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,P76FhzB2sRd,ps6uw6lyGiy","Bunyoro","Kiryandongo District","Kiryandongo DLG","Nyamahasa Subcounty"
"St. Mary's Kigumba Health Centre III","SSfQUjnbstd","lqh3U0Yv4CH",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,lqh3U0Yv4CH,SSfQUjnbstd","Bunyoro","Kiryandongo District","Kiryandongo DLG","Kigumba Town Council"
"Nyakatugo Medical Centre","H4eEE9fRlAh","lqh3U0Yv4CH",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,lqh3U0Yv4CH,H4eEE9fRlAh","Bunyoro","Kiryandongo District","Kiryandongo DLG","Kigumba Town Council"
"Kigumba Medical Centre","IpnG7OEIJNA","lqh3U0Yv4CH",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,lqh3U0Yv4CH,IpnG7OEIJNA","Bunyoro","Kiryandongo District","Kiryandongo DLG","Kigumba Town Council"
"Victory Medical Clinic","KGNFccC50jE","lqh3U0Yv4CH",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,lqh3U0Yv4CH,KGNFccC50jE","Bunyoro","Kiryandongo District","Kiryandongo DLG","Kigumba Town Council"
"Kiryandongo General Hospital","kzFJJnKcISy","PyNAIp8LzqW",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,PyNAIp8LzqW,kzFJJnKcISy","Bunyoro","Kiryandongo District","Kiryandongo DLG","Kiryandongo Town Council"
"Kiryandongo Prisons Health Centre II","zeaG7Xw7i37","OvshHVjn0lS",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,OvshHVjn0lS,zeaG7Xw7i37","Bunyoro","Kiryandongo District","Kiryandongo DLG","Kiryandongo Subcounty"
"Kitwara Health Centre II","nVVKPwE1OAc","OvshHVjn0lS",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,OvshHVjn0lS,nVVKPwE1OAc","Bunyoro","Kiryandongo District","Kiryandongo DLG","Kiryandongo Subcounty"
"Kiroko Health Centre II","MZbJgNwxaTe","OvshHVjn0lS",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,OvshHVjn0lS,MZbJgNwxaTe","Bunyoro","Kiryandongo District","Kiryandongo DLG","Kiryandongo Subcounty"
"Techwa Health Centre II","MlYDEvK0a7v","OvshHVjn0lS",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,OvshHVjn0lS,MlYDEvK0a7v","Bunyoro","Kiryandongo District","Kiryandongo DLG","Kiryandongo Subcounty"
"Nyakadoti Health Centre III","rfk0AEPFYk5","sSqr43OzNQJ",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,sSqr43OzNQJ,rfk0AEPFYk5","Bunyoro","Kiryandongo District","Kiryandongo DLG","Bweyale Town Council"
"Lunar Clinic","LdOtQM4mv4S","sSqr43OzNQJ",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,sSqr43OzNQJ,LdOtQM4mv4S","Bunyoro","Kiryandongo District","Kiryandongo DLG","Bweyale Town Council"
"Kichwabugingo Health Centre II","NpYYg07MSXv","sSqr43OzNQJ",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,sSqr43OzNQJ,NpYYg07MSXv","Bunyoro","Kiryandongo District","Kiryandongo DLG","Bweyale Town Council"
"Panyadoli Health Centre IV","a3qKoIZXK3t","sSqr43OzNQJ",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,sSqr43OzNQJ,a3qKoIZXK3t","Bunyoro","Kiryandongo District","Kiryandongo DLG","Bweyale Town Council"
"Lacor Allied Medical Centre","KNlNSSvSXQc","sSqr43OzNQJ",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,sSqr43OzNQJ,KNlNSSvSXQc","Bunyoro","Kiryandongo District","Kiryandongo DLG","Bweyale Town Council"
"Bweyale Medical Clinic","De0caEQOwbR","sSqr43OzNQJ",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,sSqr43OzNQJ,De0caEQOwbR","Bunyoro","Kiryandongo District","Kiryandongo DLG","Bweyale Town Council"
"Bk Community Clinic","MQpuz4h5Hf1","sSqr43OzNQJ",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,sSqr43OzNQJ,MQpuz4h5Hf1","Bunyoro","Kiryandongo District","Kiryandongo DLG","Bweyale Town Council"
"Life Link Clinic","aKkI1C9G3Q7","sSqr43OzNQJ",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,sSqr43OzNQJ,aKkI1C9G3Q7","Bunyoro","Kiryandongo District","Kiryandongo DLG","Bweyale Town Council"
"Alpha Medical Centre(Bweyale Town Council)","oAWHzRnNSZ8","sSqr43OzNQJ",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,sSqr43OzNQJ,oAWHzRnNSZ8","Bunyoro","Kiryandongo District","Kiryandongo DLG","Bweyale Town Council"
"Bweyale Kitara Medical Centre","sSaKhHA0Ps5","sSqr43OzNQJ",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,sSqr43OzNQJ,sSaKhHA0Ps5","Bunyoro","Kiryandongo District","Kiryandongo DLG","Bweyale Town Council"
"Noah's Clinic","CWGr8jJ4Cfw","sSqr43OzNQJ",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,sSqr43OzNQJ,CWGr8jJ4Cfw","Bunyoro","Kiryandongo District","Kiryandongo DLG","Bweyale Town Council"
"Panyadoli Hill Health Centre III","eAuFbAc1MUZ","mx3iKoXSg9l",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,mx3iKoXSg9l,eAuFbAc1MUZ","Bunyoro","Kiryandongo District","Kiryandongo DLG","Mutunda Subcounty"
"Mutunda Health Centre III","T72P3ebY53q","mx3iKoXSg9l",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,mx3iKoXSg9l,T72P3ebY53q","Bunyoro","Kiryandongo District","Kiryandongo DLG","Mutunda Subcounty"
"Mpumwe Health Centre II","XrlL0on7bQ1","ZjFXjIHR5u2",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,ZjFXjIHR5u2,XrlL0on7bQ1","Bunyoro","Kiryandongo District","Kiryandongo DLG","Kigumba Subcounty"
"Kigumba Health Centre III","csFo3Bw4oTt","ZjFXjIHR5u2",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,ZjFXjIHR5u2,csFo3Bw4oTt","Bunyoro","Kiryandongo District","Kiryandongo DLG","Kigumba Subcounty"
"Emmanuel Clinic (Kigumba)","t1PvmZ5nNzx","ZjFXjIHR5u2",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,ZjFXjIHR5u2,t1PvmZ5nNzx","Bunyoro","Kiryandongo District","Kiryandongo DLG","Kigumba Subcounty"
"Kigumba Prisons Health Centre II","XI68OS3s594","ZjFXjIHR5u2",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,ZjFXjIHR5u2,XI68OS3s594","Bunyoro","Kiryandongo District","Kiryandongo DLG","Kigumba Subcounty"
"Kiigya Health Centre II","z5qcLcjLZYt","ZjFXjIHR5u2",6,"akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,ZjFXjIHR5u2,z5qcLcjLZYt","Bunyoro","Kiryandongo District","Kiryandongo DLG","Kigumba Subcounty"
"Masindi Municipality","s6KEFj4fFHz","xr8EMirOASp",4,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz","Bunyoro","Masindi District",NA,NA
"Masindi DLG","w5WItSAsgK0","xr8EMirOASp",4,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0","Bunyoro","Masindi District",NA,NA
"Nyangahya Division","H5dzLI03le7","s6KEFj4fFHz",5,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz,H5dzLI03le7","Bunyoro","Masindi District","Masindi Municipality",NA
"Kigulya Division","WSdjrWNYRWw","s6KEFj4fFHz",5,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz,WSdjrWNYRWw","Bunyoro","Masindi District","Masindi Municipality",NA
"Karujubu Division","n4gYlmLUOrU","s6KEFj4fFHz",5,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz,n4gYlmLUOrU","Bunyoro","Masindi District","Masindi Municipality",NA
"Central Division","NYb019QWhPQ","s6KEFj4fFHz",5,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz,NYb019QWhPQ","Bunyoro","Masindi District","Masindi Municipality",NA
"Kibyama Health Centre II","x24LUhfkWxT","H5dzLI03le7",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz,H5dzLI03le7,x24LUhfkWxT","Bunyoro","Masindi District","Masindi Municipality","Nyangahya Division"
"Katasenywa Health Centre III","Fz3BMMCZCpD","H5dzLI03le7",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz,H5dzLI03le7,Fz3BMMCZCpD","Bunyoro","Masindi District","Masindi Municipality","Nyangahya Division"
"Biizi Health Centre II","SpmGH121j45","H5dzLI03le7",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz,H5dzLI03le7,SpmGH121j45","Bunyoro","Masindi District","Masindi Municipality","Nyangahya Division"
"Police Training School Health Centre II","aUudvS1prRU","n4gYlmLUOrU",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz,n4gYlmLUOrU,aUudvS1prRU","Bunyoro","Masindi District","Masindi Municipality","Karujubu Division"
"Kibwona Health Centre II","a0J3yqmfIkU","n4gYlmLUOrU",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz,n4gYlmLUOrU,a0J3yqmfIkU","Bunyoro","Masindi District","Masindi Municipality","Karujubu Division"
"Nyakitibwa Health Centre III","aFXkqZXMomP","n4gYlmLUOrU",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz,n4gYlmLUOrU,aFXkqZXMomP","Bunyoro","Masindi District","Masindi Municipality","Karujubu Division"
"Community Doctors Clinic","hVAMvbaRMsC","NYb019QWhPQ",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz,NYb019QWhPQ,hVAMvbaRMsC","Bunyoro","Masindi District","Masindi Municipality","Central Division"
"Supreme Medical Health Centre III","LqCv15Sdg9U","NYb019QWhPQ",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz,NYb019QWhPQ,LqCv15Sdg9U","Bunyoro","Masindi District","Masindi Municipality","Central Division"
"Masindi Women Prisons Health Centre III","axJplDuglco","NYb019QWhPQ",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz,NYb019QWhPQ,axJplDuglco","Bunyoro","Masindi District","Masindi Municipality","Central Division"
"Nyamigisa Health Centre II","aoSaHHEzyxK","NYb019QWhPQ",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz,NYb019QWhPQ,aoSaHHEzyxK","Bunyoro","Masindi District","Masindi Municipality","Central Division"
"Osepadel Medical Centre","blzbeQJ7Jpb","NYb019QWhPQ",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz,NYb019QWhPQ,blzbeQJ7Jpb","Bunyoro","Masindi District","Masindi Municipality","Central Division"
"Masindi Police Barracks Health Centre II","g5Q9oM0Y0p4","NYb019QWhPQ",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz,NYb019QWhPQ,g5Q9oM0Y0p4","Bunyoro","Masindi District","Masindi Municipality","Central Division"
"Masindi Kitara Hospital","fYKuOZQWyuf","NYb019QWhPQ",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz,NYb019QWhPQ,fYKuOZQWyuf","Bunyoro","Masindi District","Masindi Municipality","Central Division"
"Masindi Main Prisons Health Centre III","sOGx0iAe1fF","NYb019QWhPQ",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz,NYb019QWhPQ,sOGx0iAe1fF","Bunyoro","Masindi District","Masindi Municipality","Central Division"
"Masindi Military Barracks Health Centre","a4dl1FKIVQJ","NYb019QWhPQ",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz,NYb019QWhPQ,a4dl1FKIVQJ","Bunyoro","Masindi District","Masindi Municipality","Central Division"
"Kirasa Health Centre II","iz2M92TzrKg","NYb019QWhPQ",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz,NYb019QWhPQ,iz2M92TzrKg","Bunyoro","Masindi District","Masindi Municipality","Central Division"
"Master Doctor Clinic","AJkKMphRAcS","NYb019QWhPQ",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz,NYb019QWhPQ,AJkKMphRAcS","Bunyoro","Masindi District","Masindi Municipality","Central Division"
"TASO Masindi","GndRfUWcoQL","NYb019QWhPQ",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz,NYb019QWhPQ,GndRfUWcoQL","Bunyoro","Masindi District","Masindi Municipality","Central Division"
"Walabyeki Medical Health Centre III","wuWIlIipN6E","NYb019QWhPQ",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz,NYb019QWhPQ,wuWIlIipN6E","Bunyoro","Masindi District","Masindi Municipality","Central Division"
"Ngomokwe Nursing Home Health Centre III","HHpEQnsbRjL","NYb019QWhPQ",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz,NYb019QWhPQ,HHpEQnsbRjL","Bunyoro","Masindi District","Masindi Municipality","Central Division"
"Mirembe Clinic","CuIJdsdisfp","NYb019QWhPQ",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz,NYb019QWhPQ,CuIJdsdisfp","Bunyoro","Masindi District","Masindi Municipality","Central Division"
"Masindi General Hospital","esxeUWbV3si","NYb019QWhPQ",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz,NYb019QWhPQ,esxeUWbV3si","Bunyoro","Masindi District","Masindi Municipality","Central Division"
"Wanaichi Medical Health Centre II","Yq0319u2XE5","NYb019QWhPQ",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz,NYb019QWhPQ,Yq0319u2XE5","Bunyoro","Masindi District","Masindi Municipality","Central Division"
"Trust Medical Health Centre II","Ma6h3X0FIWC","NYb019QWhPQ",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz,NYb019QWhPQ,Ma6h3X0FIWC","Bunyoro","Masindi District","Masindi Municipality","Central Division"
"Kijunjubwa Town Council","UwghmHIH4ER","w5WItSAsgK0",5,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,UwghmHIH4ER","Bunyoro","Masindi District","Masindi DLG",NA
"Bwijanga Subcounty","SV1Bw284a44","w5WItSAsgK0",5,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,SV1Bw284a44","Bunyoro","Masindi District","Masindi DLG",NA
"Labongo Subcounty","tYNDd5pQtEO","w5WItSAsgK0",5,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,tYNDd5pQtEO","Bunyoro","Masindi District","Masindi DLG",NA
"Miirya Subcounty","OOoyWm1xvfG","w5WItSAsgK0",5,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,OOoyWm1xvfG","Bunyoro","Masindi District","Masindi DLG",NA
"Kimengo Subcounty","M1GFPaWfMs9","w5WItSAsgK0",5,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,M1GFPaWfMs9","Bunyoro","Masindi District","Masindi DLG",NA
"Kabango Town Council","vWkHnDxVm6l","w5WItSAsgK0",5,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,vWkHnDxVm6l","Bunyoro","Masindi District","Masindi DLG",NA
"Pakanyi Subcounty","HGPMh3r18FZ","w5WItSAsgK0",5,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,HGPMh3r18FZ","Bunyoro","Masindi District","Masindi DLG",NA
"Budongo Subcounty","ajfHMWjRuW4","w5WItSAsgK0",5,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,ajfHMWjRuW4","Bunyoro","Masindi District","Masindi DLG",NA
"Nyantonzi Subcounty","Izi7u2HPaq2","w5WItSAsgK0",5,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,Izi7u2HPaq2","Bunyoro","Masindi District","Masindi DLG",NA
"Bulima Town Council","cK1nf8U0Jf7","w5WItSAsgK0",5,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,cK1nf8U0Jf7","Bunyoro","Masindi District","Masindi DLG",NA
"Kyatiri Town Council","PD6SEHpXAkS","w5WItSAsgK0",5,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,PD6SEHpXAkS","Bunyoro","Masindi District","Masindi DLG",NA
"Bikonzi Subcounty","BFCa84DyCDd","w5WItSAsgK0",5,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,BFCa84DyCDd","Bunyoro","Masindi District","Masindi DLG",NA
"Kiruli Subcounty","GKDWI90uxjm","w5WItSAsgK0",5,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,GKDWI90uxjm","Bunyoro","Masindi District","Masindi DLG",NA
"Kijujumbwa Subcounty","UQlhKdvLN6E","w5WItSAsgK0",5,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,UQlhKdvLN6E","Bunyoro","Masindi District","Masindi DLG",NA
"Kijunjubwa Kitara Medical Centre","mWxRITKkDG6","UwghmHIH4ER",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,UwghmHIH4ER,mWxRITKkDG6","Bunyoro","Masindi District","Masindi DLG","Kijunjubwa Town Council"
"Kijunjubwa Health Centre III","CwftR8k7pWb","UwghmHIH4ER",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,UwghmHIH4ER,CwftR8k7pWb","Bunyoro","Masindi District","Masindi DLG","Kijunjubwa Town Council"
"Isimba Prisons Health Centre II","GvcN9hPkvLZ","SV1Bw284a44",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,SV1Bw284a44,GvcN9hPkvLZ","Bunyoro","Masindi District","Masindi DLG","Bwijanga Subcounty"
"Kikingura Health Centre II","J7ZZXtq8Z8O","SV1Bw284a44",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,SV1Bw284a44,J7ZZXtq8Z8O","Bunyoro","Masindi District","Masindi DLG","Bwijanga Subcounty"
"Maiha Prisons Health Centre II","pamX5YjbbG2","SV1Bw284a44",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,SV1Bw284a44,pamX5YjbbG2","Bunyoro","Masindi District","Masindi DLG","Bwijanga Subcounty"
"Mihembero Health Centre II","JXJMQls2Z9e","SV1Bw284a44",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,SV1Bw284a44,JXJMQls2Z9e","Bunyoro","Masindi District","Masindi DLG","Bwijanga Subcounty"
"Bwijanga Health Centre IV","ap3Cu39yPkF","SV1Bw284a44",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,SV1Bw284a44,ap3Cu39yPkF","Bunyoro","Masindi District","Masindi DLG","Bwijanga Subcounty"
"Ntooma Health Centre II","acVWpFNPBT4","SV1Bw284a44",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,SV1Bw284a44,acVWpFNPBT4","Bunyoro","Masindi District","Masindi DLG","Bwijanga Subcounty"
"Kyamaiso Health Centre II","cpYuPp3UyYN","SV1Bw284a44",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,SV1Bw284a44,cpYuPp3UyYN","Bunyoro","Masindi District","Masindi DLG","Bwijanga Subcounty"
"Kilanyi Health Centre II","XimyCzLKf0w","tYNDd5pQtEO",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,tYNDd5pQtEO,XimyCzLKf0w","Bunyoro","Masindi District","Masindi DLG","Labongo Subcounty"
"Tonady Medical Centre","u1LlmHMP7hW","tYNDd5pQtEO",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,tYNDd5pQtEO,u1LlmHMP7hW","Bunyoro","Masindi District","Masindi DLG","Labongo Subcounty"
"Kigezi Health Centre II","daeejMMdxWB","OOoyWm1xvfG",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,OOoyWm1xvfG,daeejMMdxWB","Bunyoro","Masindi District","Masindi DLG","Miirya Subcounty"
"Kijenga Health Centre II","aBlXRikAjUY","OOoyWm1xvfG",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,OOoyWm1xvfG,aBlXRikAjUY","Bunyoro","Masindi District","Masindi DLG","Miirya Subcounty"
"Pakanyi Health Centre III","LyUOH3aGCga","OOoyWm1xvfG",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,OOoyWm1xvfG,LyUOH3aGCga","Bunyoro","Masindi District","Masindi DLG","Miirya Subcounty"
"Kimengo Health Centre III","u9ESrcugDMJ","M1GFPaWfMs9",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,M1GFPaWfMs9,u9ESrcugDMJ","Bunyoro","Masindi District","Masindi DLG","Kimengo Subcounty"
"Kinyara Sugar Works Health Centre III","ASNyZE7TMLu","vWkHnDxVm6l",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,vWkHnDxVm6l,ASNyZE7TMLu","Bunyoro","Masindi District","Masindi DLG","Kabango Town Council"
"Alimugonza Health Centre II","Gohyg1mIhi6","HGPMh3r18FZ",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,HGPMh3r18FZ,Gohyg1mIhi6","Bunyoro","Masindi District","Masindi DLG","Pakanyi Subcounty"
"Mediplex Community Medical Clinic","Np2uzNystQO","HGPMh3r18FZ",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,HGPMh3r18FZ,Np2uzNystQO","Bunyoro","Masindi District","Masindi DLG","Pakanyi Subcounty"
"Budongo Health Centre II","adHTHcoRhrH","ajfHMWjRuW4",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,ajfHMWjRuW4,adHTHcoRhrH","Bunyoro","Masindi District","Masindi DLG","Budongo Subcounty"
"Nyabyeya Health Centre II","sSjaulsyygM","ajfHMWjRuW4",6,"akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,ajfHMWjRuW4,sSjaulsyygM","Bunyoro","Masindi District","Masindi DLG","Budongo Subcounty"
